UID:495670678712935538,﻿Name:BitFiSwap s.r.o.,﻿Account Type:Main,﻿Account Name:bitfiswap@gmail.com
﻿id,Time,Type,Amount,Before Balance,After Balance,Fee,Symbol
﻿3982878846,2024-01-31 23:09:52,Place an order,-114.16,4382.97785845,4268.81785845,0.0,USDT
﻿3982769648,2024-01-31 23:01:43,Place an order,-866.33,5249.30785845,4382.97785845,0.0,USDT
﻿3982685903,2024-01-31 22:31:07,Cancel an order,114.01,5135.29785845,5249.30785845,0.0,USDT
﻿3982678661,2024-01-31 22:27:36,Cancel an order,100.0,5035.29785845,5135.29785845,0.0,USDT
﻿3982656911,2024-01-31 22:17:00,Place an order,-114.01,5149.30785845,5035.29785845,0.0,USDT
﻿3982653071,2024-01-31 22:15:08,Place an order,-100.0,5249.30785845,5149.30785845,0.0,USDT
﻿3982518547,2024-01-31 22:00:57,Cancel an order,625.0,4624.30785845,5249.30785845,0.0,USDT
﻿3982517147,2024-01-31 22:00:19,Place an order,-625.0,5249.30785845,4624.30785845,0.0,USDT
﻿3982493835,2024-01-31 21:49:10,Place an order,-504.92,5754.22785845,5249.30785845,0.0,USDT
﻿3982166231,2024-01-31 20:20:45,Cancel an order,500.0,5254.22785845,5754.22785845,0.0,USDT
﻿3982155871,2024-01-31 20:15:44,Place an order,-500.0,5754.22785845,5254.22785845,0.0,USDT
﻿3981962173,2024-01-31 19:38:07,Place an order,-737.1,6491.32785845,5754.22785845,0.0,USDT
﻿3981894559,2024-01-31 19:10:13,Place an order,-982.8,7474.12785845,6491.32785845,0.0,USDT
﻿3981775604,2024-01-31 19:01:24,Place an order,-25.79,7499.91785845,7474.12785845,0.0,USDT
﻿3981775537,2024-01-31 19:01:22,Place an order,-1945.87,9445.78785845,7499.91785845,0.0,USDT
﻿3981767471,2024-01-31 18:58:16,Cancel an order,1712.91,7732.87785845,9445.78785845,0.0,USDT
﻿3981703054,2024-01-31 18:43:13,Place an order,-1712.91,9445.78785845,7732.87785845,0.0,USDT
﻿3978192381,2024-01-31 03:30:55,Cancel an order,34.26,9411.52785845,9445.78785845,0.0,USDT
﻿3978172077,2024-01-31 03:15:56,Place an order,-34.26,9445.78785845,9411.52785845,0.0,USDT
﻿3978133937,2024-01-31 03:07:18,Cancel an order,94.69,9351.09785845,9445.78785845,0.0,USDT
﻿3978037194,2024-01-31 02:52:14,Place an order,-94.69,9445.78785845,9351.09785845,0.0,USDT
﻿3977965995,2024-01-31 02:15:06,Cancel an order,114.11,9331.67785845,9445.78785845,0.0,USDT
﻿3977964658,2024-01-31 02:14:07,Place an order,-122.54,9454.21785845,9331.67785845,0.0,USDT
﻿3977959824,2024-01-31 02:11:11,Cancel an order,125.0,9329.21785845,9454.21785845,0.0,USDT
﻿3977842054,2024-01-31 02:00:03,Place an order,-114.11,9443.32785845,9329.21785845,0.0,USDT
﻿3977834163,2024-01-31 01:55:04,Place an order,-125.0,9568.32785845,9443.32785845,0.0,USDT
﻿3977777224,2024-01-31 01:34:25,Cancel an order,62.5,9505.82785845,9568.32785845,0.0,USDT
﻿3977753781,2024-01-31 01:22:30,Cancel an order,103.87,9401.95785845,9505.82785845,0.0,USDT
﻿3977681327,2024-01-31 01:07:27,Place an order,-103.87,9505.82785845,9401.95785845,0.0,USDT
﻿3977582444,2024-01-31 00:47:12,Cancel an order,228.54,9277.28785845,9505.82785845,0.0,USDT
﻿3977580547,2024-01-31 00:46:07,Place an order,-62.5,9339.78785845,9277.28785845,0.0,USDT
﻿3977527655,2024-01-31 00:32:08,Place an order,-228.54,9568.32785845,9339.78785845,0.0,USDT
﻿3976220379,2024-01-30 19:49:29,Cancel an order,70.0,9498.32785845,9568.32785845,0.0,USDT
﻿3976218061,2024-01-30 19:48:35,Cancel an order,42.95,9455.37785845,9498.32785845,0.0,USDT
﻿3976200568,2024-01-30 19:43:40,Place an order,-70.0,9525.37785845,9455.37785845,0.0,USDT
﻿3976185599,2024-01-30 19:41:42,Place an order,-42.95,9568.32785845,9525.37785845,0.0,USDT
﻿3976162279,2024-01-30 19:34:15,Cancel an order,1054.24,8514.08785845,9568.32785845,0.0,USDT
﻿3976152834,2024-01-30 19:31:31,Place an order,-1054.24,9568.32785845,8514.08785845,0.0,USDT
﻿3975664619,2024-01-30 18:00:31,Place an order,-4571.95,14140.27785845,9568.32785845,0.0,USDT
﻿3975589420,2024-01-30 17:38:03,Cancel an order,81.15,14059.12785845,14140.27785845,0.0,USDT
﻿3975554381,2024-01-30 17:23:02,Place an order,-81.15,14140.27785845,14059.12785845,0.0,USDT
﻿3975524679,2024-01-30 17:10:50,Place an order,-47.61,14187.88785845,14140.27785845,0.0,USDT
﻿3975360869,2024-01-30 16:48:58,Cancel an order,2837.83,11350.05785845,14187.88785845,0.0,USDT
﻿3975360264,2024-01-30 16:48:43,Cancel an order,1142.98,10207.07785845,11350.05785845,0.0,USDT
﻿3975343178,2024-01-30 16:41:47,Place an order,-1142.98,11350.05785845,10207.07785845,0.0,USDT
﻿3975325048,2024-01-30 16:33:55,Place an order,-2837.83,14187.88785845,11350.05785845,0.0,USDT
﻿3975067041,2024-01-30 15:49:47,Unfrozen by customer service,1109.1,13078.78785845,14187.88785845,0.0,USDT
﻿3971643843,2024-01-30 01:09:16,Cancel an order,1693.57,11385.21785845,13078.78785845,0.0,USDT
﻿3971535956,2024-01-30 00:54:13,Place an order,-1693.57,13078.78785845,11385.21785845,0.0,USDT
﻿3971483303,2024-01-30 00:42:30,Cancel an order,3390.97,9687.81785845,13078.78785845,0.0,USDT
﻿3971445641,2024-01-30 00:27:28,Place an order,-3390.97,13078.78785845,9687.81785845,0.0,USDT
﻿3970999987,2024-01-29 22:49:04,Cancel an order,2939.84,10138.94785845,13078.78785845,0.0,USDT
﻿3970949778,2024-01-29 22:33:52,Cancel an order,113.07,10025.87785845,10138.94785845,0.0,USDT
﻿3970934274,2024-01-29 22:26:16,Cancel an order,53.26,9972.61785845,10025.87785845,0.0,USDT
﻿3970929779,2024-01-29 22:24:03,Place an order,-2939.84,12912.45785845,9972.61785845,0.0,USDT
﻿3970917951,2024-01-29 22:18:51,Place an order,-113.07,13025.52785845,12912.45785845,0.0,USDT
﻿3970901469,2024-01-29 22:11:14,Place an order,-53.26,13078.78785845,13025.52785845,0.0,USDT
﻿3969824490,2024-01-29 18:05:03,Cancel an order,124.84,12953.94785845,13078.78785845,0.0,USDT
﻿3969818944,2024-01-29 18:02:49,Place an order,-124.84,13078.78785845,12953.94785845,0.0,USDT
﻿3969731429,2024-01-29 17:31:44,Cancel an order,67.8,13010.98785845,13078.78785845,0.0,USDT
﻿3969730289,2024-01-29 17:31:15,Place an order,-67.8,13078.78785845,13010.98785845,0.0,USDT
﻿3969571618,2024-01-29 17:04:41,Frozen by customer service,-1109.1,14187.88785845,13078.78785845,0.0,USDT
﻿3969527403,2024-01-29 16:44:23,Cancel an order,1109.1,13078.78785845,14187.88785845,0.0,USDT
﻿3969480435,2024-01-29 16:29:24,Place an order,-1109.1,14187.88785845,13078.78785845,0.0,USDT
﻿3966495570,2024-01-29 02:56:00,Cancel an order,118.6,14069.28785845,14187.88785845,0.0,USDT
﻿3966488452,2024-01-29 02:50:32,Place an order,-118.6,14187.88785845,14069.28785845,0.0,USDT
﻿3965992718,2024-01-29 00:10:14,Cancel an order,225.98,13961.90785845,14187.88785845,0.0,USDT
﻿3965879823,2024-01-29 00:05:38,Cancel an order,133.26,13828.64785845,13961.90785845,0.0,USDT
﻿3965876797,2024-01-29 00:04:50,Place an order,-133.26,13961.90785845,13828.64785845,0.0,USDT
﻿3965846354,2024-01-28 23:55:14,Place an order,-225.98,14187.88785845,13961.90785845,0.0,USDT
﻿3965382475,2024-01-28 21:58:58,Cancel an order,1117.94,13069.94785845,14187.88785845,0.0,USDT
﻿3965380603,2024-01-28 21:57:58,Place an order,-1117.94,14187.88785845,13069.94785845,0.0,USDT
﻿3964599234,2024-01-28 18:37:23,Cancel an order,1341.53,12846.35785845,14187.88785845,0.0,USDT
﻿3964566067,2024-01-28 18:22:23,Place an order,-1341.53,14187.88785845,12846.35785845,0.0,USDT
﻿3958430596,2024-01-27 14:18:56,Deposit,10282.78,14187.88785845,24470.66785845,0.0,USDT
﻿3958430597,2024-01-27 14:18:56,To unified trading account,-10282.78,24470.66785845,14187.88785845,0.0,USDT
﻿3939789863,2024-01-24 03:49:27,Deposit,2001.0,14187.88785845,16188.88785845,0.0,USDT
﻿3939789865,2024-01-24 03:49:27,To unified trading account,-2001.0,16188.88785845,14187.88785845,0.0,USDT
﻿3939760713,2024-01-24 03:36:20,Cancel an order,20.27,14167.61785845,14187.88785845,0.0,USDT
﻿3939753781,2024-01-24 03:32:05,Cancel an order,21.45,14146.16785845,14167.61785845,0.0,USDT
﻿3939735437,2024-01-24 03:19:14,Place an order,-20.27,14166.43785845,14146.16785845,0.0,USDT
﻿3939732614,2024-01-24 03:17:03,Place an order,-21.45,14187.88785845,14166.43785845,0.0,USDT
﻿3939619404,2024-01-24 03:02:52,Cancel an order,26.82,14161.06785845,14187.88785845,0.0,USDT
﻿3939618008,2024-01-24 03:02:06,Place an order,-26.82,14187.88785845,14161.06785845,0.0,USDT
﻿3939608615,2024-01-24 02:56:22,Cancel an order,124.46,14063.42785845,14187.88785845,0.0,USDT
﻿3939582041,2024-01-24 02:49:23,Place an order,-51.5,14114.92785845,14063.42785845,0.0,USDT
﻿3939569645,2024-01-24 02:41:21,Place an order,-124.46,14239.38785845,14114.92785845,0.0,USDT
﻿3939567672,2024-01-24 02:40:10,Cancel an order,53.64,14185.74785845,14239.38785845,0.0,USDT
﻿3939545870,2024-01-24 02:25:08,Place an order,-53.64,14239.38785845,14185.74785845,0.0,USDT
﻿3939542946,2024-01-24 02:23:01,Cancel an order,100.0,14139.38785845,14239.38785845,0.0,USDT
﻿3939540139,2024-01-24 02:21:19,Place an order,-100.0,14239.38785845,14139.38785845,0.0,USDT
﻿3939420676,2024-01-24 02:05:20,Cancel an order,160.94,14078.44785845,14239.38785845,0.0,USDT
﻿3939386086,2024-01-24 01:54:26,Cancel an order,53.64,14024.80785845,14078.44785845,0.0,USDT
﻿3939384190,2024-01-24 01:53:05,Cancel an order,53.64,13971.16785845,14024.80785845,0.0,USDT
﻿3939378394,2024-01-24 01:50:18,Place an order,-160.94,14132.10785845,13971.16785845,0.0,USDT
﻿3939377303,2024-01-24 01:49:35,Place an order,-53.64,14185.74785845,14132.10785845,0.0,USDT
﻿3939359590,2024-01-24 01:39:26,Place an order,-53.64,14239.38785845,14185.74785845,0.0,USDT
﻿3939347699,2024-01-24 01:32:55,Cancel an order,32.18,14207.20785845,14239.38785845,0.0,USDT
﻿3939324996,2024-01-24 01:23:36,Cancel an order,193.13,14014.07785845,14207.20785845,0.0,USDT
﻿3939305482,2024-01-24 01:20:14,Place an order,-193.13,14207.20785845,14014.07785845,0.0,USDT
﻿3939295964,2024-01-24 01:17:51,Place an order,-32.18,14239.38785845,14207.20785845,0.0,USDT
﻿3939294395,2024-01-24 01:16:55,Cancel an order,53.87,14185.51785845,14239.38785845,0.0,USDT
﻿3939291409,2024-01-24 01:15:03,Cancel an order,16.09,14169.42785845,14185.51785845,0.0,USDT
﻿3939289936,2024-01-24 01:14:10,Place an order,-16.09,14185.51785845,14169.42785845,0.0,USDT
﻿3939257183,2024-01-24 01:09:33,Place an order,-16.09,14201.60785845,14185.51785845,0.0,USDT
﻿3939243117,2024-01-24 01:08:28,Withdrawal,-2000.0,16201.60785845,14201.60785845,0.0,USDT
﻿3939179987,2024-01-24 01:05:56,Withdrawal,-1.0,16202.60785845,16201.60785845,0.0,USDT
﻿3939177958,2024-01-24 01:04:47,Cancel an order,179.68,16022.92785845,16202.60785845,0.0,USDT
﻿3939177320,2024-01-24 01:04:26,Cancel an order,107.75,15915.17785845,16022.92785845,0.0,USDT
﻿3939176007,2024-01-24 01:03:45,Place an order,-179.68,16094.85785845,15915.17785845,0.0,USDT
﻿3939173331,2024-01-24 01:02:20,Cancel an order,107.75,15987.10785845,16094.85785845,0.0,USDT
﻿3939172267,2024-01-24 01:01:53,Place an order,-53.87,16040.97785845,15987.10785845,0.0,USDT
﻿3939159709,2024-01-24 00:55:42,Place an order,-107.75,16148.72785845,16040.97785845,0.0,USDT
﻿3939147202,2024-01-24 00:49:25,Place an order,-107.75,16256.47785845,16148.72785845,0.0,USDT
﻿3939143107,2024-01-24 00:47:19,Place an order,-107.75,16364.22785845,16256.47785845,0.0,USDT
﻿3939136735,2024-01-24 00:43:49,Cancel an order,215.51,16148.71785845,16364.22785845,0.0,USDT
﻿3939130313,2024-01-24 00:40:04,Cancel an order,16.09,16132.62785845,16148.71785845,0.0,USDT
﻿3939128963,2024-01-24 00:39:17,Cancel an order,118.53,16014.09785845,16132.62785845,0.0,USDT
﻿3939109616,2024-01-24 00:28:47,Place an order,-215.51,16229.60785845,16014.09785845,0.0,USDT
﻿3939102806,2024-01-24 00:25:03,Place an order,-16.09,16245.69785845,16229.60785845,0.0,USDT
﻿3939101290,2024-01-24 00:24:17,Place an order,-118.53,16364.22785845,16245.69785845,0.0,USDT
﻿3939056589,2024-01-24 00:13:16,Cancel an order,107.75,16256.47785845,16364.22785845,0.0,USDT
﻿3939049128,2024-01-24 00:12:01,Place an order,-107.75,16364.22785845,16256.47785845,0.0,USDT
﻿3932941818,2024-01-23 01:51:01,Place an order,-21.57,16385.79785845,16364.22785845,0.0,USDT
﻿3932935848,2024-01-23 01:46:43,Cancel an order,53.93,16331.86785845,16385.79785845,0.0,USDT
﻿3932893865,2024-01-23 01:31:39,Place an order,-53.93,16385.79785845,16331.86785845,0.0,USDT
﻿3932880480,2024-01-23 01:23:49,Cancel an order,10.78,16375.01785845,16385.79785845,0.0,USDT
﻿3932879541,2024-01-23 01:23:18,Place an order,-107.87,16482.88785845,16375.01785845,0.0,USDT
﻿3932874306,2024-01-23 01:20:19,Place an order,-107.87,16590.75785845,16482.88785845,0.0,USDT
﻿3932812836,2024-01-23 01:08:46,Place an order,-10.78,16601.53785845,16590.75785845,0.0,USDT
﻿3932725588,2024-01-23 00:53:01,Cancel an order,10.78,16590.75785845,16601.53785845,0.0,USDT
﻿3932679648,2024-01-23 00:42:18,Cancel an order,26.96,16563.79785845,16590.75785845,0.0,USDT
﻿3932679061,2024-01-23 00:41:58,Place an order,-215.74,16779.53785845,16563.79785845,0.0,USDT
﻿3932678683,2024-01-23 00:41:48,Cancel an order,53.93,16725.60785845,16779.53785845,0.0,USDT
﻿3932678179,2024-01-23 00:41:32,Place an order,-26.96,16752.56785845,16725.60785845,0.0,USDT
﻿3932671341,2024-01-23 00:38:01,Place an order,-10.78,16763.34785845,16752.56785845,0.0,USDT
﻿3932648021,2024-01-23 00:26:48,Place an order,-53.93,16817.27785845,16763.34785845,0.0,USDT
﻿3932638079,2024-01-23 00:22:08,Cancel an order,23.73,16793.54785845,16817.27785845,0.0,USDT
﻿3932611910,2024-01-23 00:11:47,Cancel an order,90.0,16703.54785845,16793.54785845,0.0,USDT
﻿3932577810,2024-01-23 00:09:20,Cancel an order,53.93,16649.61785845,16703.54785845,0.0,USDT
﻿3932572363,2024-01-23 00:08:55,Cancel an order,48.54,16601.07785845,16649.61785845,0.0,USDT
﻿3932525907,2024-01-23 00:07:05,Place an order,-23.73,16624.80785845,16601.07785845,0.0,USDT
﻿3932496456,2024-01-23 00:02:50,Place an order,-48.54,16673.34785845,16624.80785845,0.0,USDT
﻿3932469292,2024-01-22 23:56:45,Place an order,-90.0,16763.34785845,16673.34785845,0.0,USDT
﻿3932465727,2024-01-22 23:55:21,Cancel an order,16.18,16747.16785845,16763.34785845,0.0,USDT
﻿3932463460,2024-01-22 23:54:20,Place an order,-53.93,16801.09785845,16747.16785845,0.0,USDT
﻿3932456940,2024-01-22 23:51:35,Cancel an order,16.18,16784.91785845,16801.09785845,0.0,USDT
﻿3932453387,2024-01-22 23:49:55,Cancel an order,53.93,16730.98785845,16784.91785845,0.0,USDT
﻿3932446904,2024-01-22 23:46:54,Place an order,-107.87,16838.85785845,16730.98785845,0.0,USDT
﻿3932440152,2024-01-22 23:44:36,Cancel an order,21.57,16817.28785845,16838.85785845,0.0,USDT
﻿3932413280,2024-01-22 23:40:19,Place an order,-16.18,16833.46785845,16817.28785845,0.0,USDT
﻿3932398538,2024-01-22 23:36:31,Place an order,-16.18,16849.64785845,16833.46785845,0.0,USDT
﻿3932394110,2024-01-22 23:34:55,Place an order,-53.93,16903.57785845,16849.64785845,0.0,USDT
﻿3932380134,2024-01-22 23:30:26,Cancel an order,21.57,16882.00785845,16903.57785845,0.0,USDT
﻿3932377945,2024-01-22 23:29:35,Place an order,-21.57,16903.57785845,16882.00785845,0.0,USDT
﻿3932371658,2024-01-22 23:27:01,Cancel an order,215.74,16687.83785845,16903.57785845,0.0,USDT
﻿3932371292,2024-01-22 23:26:54,Cancel an order,51.77,16636.06785845,16687.83785845,0.0,USDT
﻿3932369599,2024-01-22 23:26:16,Place an order,-215.74,16851.80785845,16636.06785845,0.0,USDT
﻿3932364705,2024-01-22 23:24:35,Place an order,-21.57,16873.37785845,16851.80785845,0.0,USDT
﻿3932324938,2024-01-22 23:11:55,Place an order,-51.77,16925.14785845,16873.37785845,0.0,USDT
﻿3932211523,2024-01-22 23:04:12,Cancel an order,75.92,16849.22785845,16925.14785845,0.0,USDT
﻿3932184237,2024-01-22 22:53:01,Place an order,-16.18,16865.40785845,16849.22785845,0.0,USDT
﻿3932172841,2024-01-22 22:49:07,Place an order,-75.92,16941.32785845,16865.40785845,0.0,USDT
﻿3931675755,2024-01-22 20:54:06,Cancel an order,431.96,16509.36785845,16941.32785845,0.0,USDT
﻿3930950660,2024-01-22 18:06:59,Transferred by customer service,-377.96,16887.32785845,16509.36785845,0.0,USDT
﻿3930950639,2024-01-22 18:06:59,Unfrozen by customer service,377.96,16509.36785845,16887.32785845,0.0,USDT
﻿3930875803,2024-01-22 17:49:14,Frozen by customer service,-377.96,16887.32785845,16509.36785845,0.0,USDT
﻿3922582323,2024-01-21 03:58:02,Cancel an order,21.59,16865.73785845,16887.32785845,0.0,USDT
﻿3922499961,2024-01-21 03:11:26,Cancel an order,161.98,16703.75785845,16865.73785845,0.0,USDT
﻿3922400463,2024-01-21 02:56:26,Place an order,-161.98,16865.73785845,16703.75785845,0.0,USDT
﻿3922362410,2024-01-21 02:37:04,Cancel an order,118.79,16746.94785845,16865.73785845,0.0,USDT
﻿3922353532,2024-01-21 02:31:06,Place an order,-53.99,16800.93785845,16746.94785845,0.0,USDT
﻿3922353363,2024-01-21 02:30:59,Cancel an order,32.39,16768.54785845,16800.93785845,0.0,USDT
﻿3922347356,2024-01-21 02:26:18,Place an order,-118.79,16887.33785845,16768.54785845,0.0,USDT
﻿3922332276,2024-01-21 02:15:57,Place an order,-32.39,16919.72785845,16887.33785845,0.0,USDT
﻿3922331022,2024-01-21 02:15:00,Place an order,-45.35,16965.07785845,16919.72785845,0.0,USDT
﻿3922309672,2024-01-21 02:10:55,Cancel an order,58.31,16906.76785845,16965.07785845,0.0,USDT
﻿3922275543,2024-01-21 02:07:44,Place an order,-58.31,16965.07785845,16906.76785845,0.0,USDT
﻿3922217019,2024-01-21 02:01:21,Cancel an order,161.98,16803.09785845,16965.07785845,0.0,USDT
﻿3922194636,2024-01-21 01:46:19,Place an order,-161.98,16965.07785845,16803.09785845,0.0,USDT
﻿3922193871,2024-01-21 01:45:46,Cancel an order,43.19,16921.88785845,16965.07785845,0.0,USDT
﻿3922154236,2024-01-21 01:30:44,Place an order,-43.19,16965.07785845,16921.88785845,0.0,USDT
﻿3922149806,2024-01-21 01:27:59,Place an order,-26.99,16992.06785845,16965.07785845,0.0,USDT
﻿3922132212,2024-01-21 01:17:24,Place an order,-21.59,17013.65785845,16992.06785845,0.0,USDT
﻿3922104696,2024-01-21 01:10:53,Cancel an order,107.99,16905.66785845,17013.65785845,0.0,USDT
﻿3922100829,2024-01-21 01:10:31,Cancel an order,323.97,16581.69785845,16905.66785845,0.0,USDT
﻿3922001986,2024-01-21 00:57:19,Cancel an order,53.99,16527.70785845,16581.69785845,0.0,USDT
﻿3921999599,2024-01-21 00:55:50,Place an order,-107.99,16635.69785845,16527.70785845,0.0,USDT
﻿3921998992,2024-01-21 00:55:30,Place an order,-323.97,16959.66785845,16635.69785845,0.0,USDT
﻿3921997280,2024-01-21 00:54:25,Place an order,-53.99,17013.65785845,16959.66785845,0.0,USDT
﻿3921987852,2024-01-21 00:49:26,Cancel an order,107.99,16905.66785845,17013.65785845,0.0,USDT
﻿3921948253,2024-01-21 00:37:21,Place an order,-107.99,17013.65785845,16905.66785845,0.0,USDT
﻿3921937931,2024-01-21 00:32:15,Cancel an order,21.59,16992.06785845,17013.65785845,0.0,USDT
﻿3921914560,2024-01-21 00:20:32,Cancel an order,16.19,16975.87785845,16992.06785845,0.0,USDT
﻿3921907978,2024-01-21 00:17:14,Place an order,-21.59,16997.46785845,16975.87785845,0.0,USDT
﻿3921852563,2024-01-21 00:09:22,Cancel an order,43.19,16954.27785845,16997.46785845,0.0,USDT
﻿3921789059,2024-01-21 00:06:30,Cancel an order,26.99,16927.28785845,16954.27785845,0.0,USDT
﻿3921786881,2024-01-21 00:05:28,Place an order,-16.19,16943.47785845,16927.28785845,0.0,USDT
﻿3921773681,2024-01-21 00:02:21,Place an order,-26.99,16970.46785845,16943.47785845,0.0,USDT
﻿3921755185,2024-01-20 23:57:33,Cancel an order,58.0,16912.46785845,16970.46785845,0.0,USDT
﻿3921748307,2024-01-20 23:54:18,Place an order,-43.19,16955.65785845,16912.46785845,0.0,USDT
﻿3921723612,2024-01-20 23:42:33,Place an order,-58.0,17013.65785845,16955.65785845,0.0,USDT
﻿3921721416,2024-01-20 23:42:04,Place an order,-215.98,17229.63785845,17013.65785845,0.0,USDT
﻿3921698466,2024-01-20 23:36:46,Cancel an order,215.98,17013.65785845,17229.63785845,0.0,USDT
﻿3921670311,2024-01-20 23:25:43,Cancel an order,107.99,16905.66785845,17013.65785845,0.0,USDT
﻿3921661563,2024-01-20 23:21:47,Place an order,-215.98,17121.64785845,16905.66785845,0.0,USDT
﻿3921614825,2024-01-20 23:10:39,Place an order,-107.99,17229.63785845,17121.64785845,0.0,USDT
﻿3921523574,2024-01-20 23:01:20,Cancel an order,21.59,17208.04785845,17229.63785845,0.0,USDT
﻿3921506352,2024-01-20 22:53:21,Cancel an order,53.99,17154.05785845,17208.04785845,0.0,USDT
﻿3921492371,2024-01-20 22:46:18,Place an order,-21.59,17175.64785845,17154.05785845,0.0,USDT
﻿3921473505,2024-01-20 22:39:02,Cancel an order,43.19,17132.45785845,17175.64785845,0.0,USDT
﻿3921471304,2024-01-20 22:38:26,Cancel an order,53.99,17078.46785845,17132.45785845,0.0,USDT
﻿3921471059,2024-01-20 22:38:20,Place an order,-53.99,17132.45785845,17078.46785845,0.0,USDT
﻿3921469622,2024-01-20 22:37:51,Place an order,-53.99,17186.44785845,17132.45785845,0.0,USDT
﻿3921429567,2024-01-20 22:23:59,Place an order,-43.19,17229.63785845,17186.44785845,0.0,USDT
﻿3921421229,2024-01-20 22:20:42,Place an order,-431.96,17661.59785845,17229.63785845,0.0,USDT
﻿3921419966,2024-01-20 22:20:05,Cancel an order,431.96,17229.63785845,17661.59785845,0.0,USDT
﻿3921417373,2024-01-20 22:18:53,Place an order,-32.39,17262.02785845,17229.63785845,0.0,USDT
﻿3921397934,2024-01-20 22:12:21,Cancel an order,21.59,17240.43785845,17262.02785845,0.0,USDT
﻿3921293223,2024-01-20 22:05:04,Place an order,-431.96,17672.39785845,17240.43785845,0.0,USDT
﻿3921291188,2024-01-20 22:04:12,Cancel an order,32.39,17640.00785845,17672.39785845,0.0,USDT
﻿3921284239,2024-01-20 22:01:14,Place an order,-32.39,17672.39785845,17640.00785845,0.0,USDT
﻿3921265165,2024-01-20 21:52:53,Place an order,-21.59,17693.98785845,17672.39785845,0.0,USDT
﻿3921260832,2024-01-20 21:50:55,Cancel an order,53.99,17639.99785845,17693.98785845,0.0,USDT
﻿3921259652,2024-01-20 21:50:23,Cancel an order,75.59,17564.40785845,17639.99785845,0.0,USDT
﻿3921257736,2024-01-20 21:49:29,Place an order,-53.99,17618.39785845,17564.40785845,0.0,USDT
﻿3921227908,2024-01-20 21:41:27,Cancel an order,43.19,17575.20785845,17618.39785845,0.0,USDT
﻿3921220369,2024-01-20 21:38:20,Cancel an order,64.79,17510.41785845,17575.20785845,0.0,USDT
﻿3921217929,2024-01-20 21:37:06,Cancel an order,16.19,17494.22785845,17510.41785845,0.0,USDT
﻿3921214292,2024-01-20 21:35:19,Place an order,-75.59,17569.81785845,17494.22785845,0.0,USDT
﻿3921195021,2024-01-20 21:26:24,Place an order,-43.19,17613.00785845,17569.81785845,0.0,USDT
﻿3921191726,2024-01-20 21:24:50,Cancel an order,124.19,17488.81785845,17613.00785845,0.0,USDT
﻿3921190003,2024-01-20 21:23:59,Cancel an order,377.96,17110.85785845,17488.81785845,0.0,USDT
﻿3921188125,2024-01-20 21:23:19,Place an order,-64.79,17175.64785845,17110.85785845,0.0,USDT
﻿3921185066,2024-01-20 21:22:04,Place an order,-16.19,17191.83785845,17175.64785845,0.0,USDT
﻿3921179388,2024-01-20 21:19:26,Place an order,-377.96,17569.79785845,17191.83785845,0.0,USDT
﻿3921178739,2024-01-20 21:19:09,Place an order,-95.03,17664.82785845,17569.79785845,0.0,USDT
﻿3921147315,2024-01-20 21:11:15,Cancel an order,48.59,17616.23785845,17664.82785845,0.0,USDT
﻿3921143287,2024-01-20 21:10:54,Place an order,-48.59,17664.82785845,17616.23785845,0.0,USDT
﻿3921130174,2024-01-20 21:09:46,Place an order,-124.19,17789.01785845,17664.82785845,0.0,USDT
﻿3921048126,2024-01-20 21:02:15,Cancel an order,51.83,17737.18785845,17789.01785845,0.0,USDT
﻿3921029218,2024-01-20 20:53:33,Cancel an order,16.19,17720.99785845,17737.18785845,0.0,USDT
﻿3921016185,2024-01-20 20:47:48,Cancel an order,43.19,17677.80785845,17720.99785845,0.0,USDT
﻿3921014965,2024-01-20 20:47:15,Place an order,-51.83,17729.63785845,17677.80785845,0.0,USDT
﻿3920985097,2024-01-20 20:39:26,Cancel an order,129.58,17600.05785845,17729.63785845,0.0,USDT
﻿3920982649,2024-01-20 20:38:33,Place an order,-16.19,17616.24785845,17600.05785845,0.0,USDT
﻿3920969457,2024-01-20 20:32:47,Place an order,-43.19,17659.43785845,17616.24785845,0.0,USDT
﻿3920969241,2024-01-20 20:32:44,Cancel an order,377.96,17281.47785845,17659.43785845,0.0,USDT
﻿3920951994,2024-01-20 20:24:25,Place an order,-129.58,17411.05785845,17281.47785845,0.0,USDT
﻿3920941057,2024-01-20 20:19:45,Cancel an order,32.32,17378.73785845,17411.05785845,0.0,USDT
﻿3920938490,2024-01-20 20:18:30,Cancel an order,17.27,17361.46785845,17378.73785845,0.0,USDT
﻿3920884498,2024-01-20 20:10:16,Cancel an order,16.19,17345.27785845,17361.46785845,0.0,USDT
﻿3920865265,2024-01-20 20:09:04,Place an order,-16.19,17361.46785845,17345.27785845,0.0,USDT
﻿3920844994,2024-01-20 20:07:44,Place an order,-377.96,17739.42785845,17361.46785845,0.0,USDT
﻿3920778392,2024-01-20 20:04:42,Place an order,-32.32,17771.74785845,17739.42785845,0.0,USDT
﻿3920763665,2024-01-20 20:02:17,Place an order,-80.99,17852.73785845,17771.74785845,0.0,USDT
﻿3920761257,2024-01-20 20:01:53,Cancel an order,118.79,17733.94785845,17852.73785845,0.0,USDT
﻿3920734330,2024-01-20 19:56:03,Place an order,-275.37,18009.31785845,17733.94785845,0.0,USDT
﻿3920731957,2024-01-20 19:54:57,Cancel an order,12.95,17996.36785845,18009.31785845,0.0,USDT
